index,y,x,z,roll,yaw,pitch,latitude,longitude,altitude,segment_distance_m,distance_traveled_m
15,-750.445861816406,731.68603515625,0,0,69.9157009124756,0,0.00184438928975794,0.000994264137941288,0,0.200021333227244,3.05170378178664
16,-750.258056640625,731.754760742188,0,0,69.9157009124756,0,0.0018437719173221,0.000995951220557904,0,0.199984974967318,3.25168875675396
17,-750.070190429688,731.823425292969,0,0,69.9157009124756,0,0.00184315509315525,0.000997638851462663,0,0.200021333227244,3.4517100899812
18,-749.882385253906,731.89208984375,0,0,69.9157009124756,0,0.0018425382690026,0.000999325934079279,0,0.199964008222022,3.65167409820323
19,-749.694519042969,731.960754394531,0,0,69.9157009124756,0,0.00184192144484996,0.00100101356498404,0,0.200021333227244,3.85169543143047
20,-749.506713867187,732.029479980469,0,0,69.9157009124756,0,0.0018413040723857,0.00100270064760065,0,0.199984974967318,4.05168040639779
21,-749.31884765625,732.09814453125,0,0,69.9157009124756,0,0.00184068724823305,0.00100438827850541,0,0.200021333227244,4.25170173962503
22,-749.131042480469,732.166809082031,0,0,69.9157009124756,0,0.0018400704240662,0.00100607536112203,0,0.199964008222022,4.45166574784706
23,-748.943176269531,732.235473632813,0,0,69.9157009124756,0,0.00183945359991355,0.00100776299202679,0,0.200021333227244,4.6516870810743
24,-748.75537109375,732.30419921875,0,0,69.9157009124756,0,0.0018388362274635,0.0010094500746434,0,0.199984974967318,4.85167205604162
25,-748.567504882813,732.372863769531,0,0,69.9157009124756,0,0.00183821940329665,0.00101113770554816,0,0.200021333227244,5.05169338926886
26,-748.379638671875,732.441528320313,0,0,69.9157009124756,0,0.001837602579144,0.00101282533645292,0,0.200021333227244,5.2517147224961
27,-748.191833496094,732.510192871094,0,0,69.9157009124756,0,0.00183698575496294,0.00101451241906954,0,0.199964008222022,5.45167873071813
28,-748.003967285156,732.578918457031,0,0,69.9157009124756,0,0.0018363683825271,0.0010162000499743,0,0.200042293964216,5.65172102468234
29,-747.816162109375,732.647583007813,0,0,69.9157009124756,0,0.00183575155837445,0.00101788713259091,0,0.199964008222022,5.85168503290437
30,-747.628295898438,732.716247558594,0,0,69.9157009124756,0,0.00183513473419339,0.00101957476349567,0,0.200021333227244,6.05170636613161
31,-747.440490722656,732.784912109375,0,0,69.9157009124756,0,0.00183451791004075,0.00102126184611229,0,0.199964008222022,6.25167037435363
32,-747.252624511719,732.853637695313,0,0,69.9157009124756,0,0.00183390053759069,0.00102294947701705,0,0.200042293964216,6.45171266831785
33,-747.064819335938,732.922302246094,0,0,69.9157009124756,0,0.00183328371343805,0.00102463655963366,0,0.199964008222022,6.65167667653987
34,-746.876953125,732.990966796875,0,0,69.9157009124756,0,0.0018326668892712,0.00102632419053842,0,0.200021333227244,6.85169800976711
35,-746.689147949219,733.059692382813,0,0,69.9157009124756,0,0.00183204951682114,0.00102801127315504,0,0.199984974967318,7.05168298473443
36,-746.501281738281,733.128356933594,0,0,69.9157009124756,0,0.00183143269265429,0.0010296989040598,0,0.200021333227244,7.25170431796168
37,-746.3134765625,733.197021484375,0,0,69.9157009124756,0,0.00183081586850165,0.00103138598667641,0,0.199964008222022,7.4516683261837
38,-746.125610351563,733.265686035156,0,0,69.9157009124756,0,0.001830199044349,0.00103307361758117,0,0.200021333227244,7.65168965941094
39,-745.937805175781,733.334411621094,0,0,69.9157009124756,0,0.00182958167189895,0.00103476070019779,0,0.199984974967318,7.85167463437826
40,-745.749938964844,733.403076171875,0,0,69.9157009124756,0,0.00182896484774631,0.00103644833110255,0,0.200021333227244,8.0516959676055
